CustomerAge,HousingTypeId,MonthlyGrossIncomeAmount,MonthlyNetIncomeAmount,ChildBirthYears,InternalAssets_PensionIns,InternalAssets_Funds,InternalAssets_Accounts,InternalAssets_UnpaidEquities,InternalDebts_Overdrawn,InternalDebts_UsedCredit,InternalDebts_Blanco,InternalDebts_Mortgage,InternalDebts_UnpaidEquities,InternalDebts_CreditCard,ExternalAssets_PensionIns,ExternalAssets_Funds,ExternalAssets_Accounts,ExternalAssets_Other,ExternalDebts_Mortgage,ExternalDebts_Blanco,ExternalDebts_CreditCard,ExternalDebts_Other,Advices_ordered
43,1,48000,33783,1,659889.08,328767.65,493768.91,0,0,32021,2739530,0,0,4498.84,0,0,0,0,2000000,0,0,0,2
56,1,32600,24946,0,583605.86,380928.19,172439.16,0,6605.44,27990,1664067,0,0,9230.1,0,11000,0,0,0,0,0,0,1
47,1,52100,35715,1,295904.46,0,33118.22,0,0,0,889440,0,0,13192.97,0,225000,0,0,0,0,30000,0,7
51,1,52000,35723,1,294139.36,54353.32,247526.51,0,0,0,3381519,0,0,0,0,0,0,0,0,0,0,0,1
38,2,44374,31993,1,305371.3,0,181783.67,0,0,0,1547000,0,0,49133.3,0,270000,0,0,0,0,0,0,1
63,1,44200,31921,0,735846.22,934847.4,87479.74,0,0,0,1123515,0,0,0,0,0,0,0,0,0,0,0,3
55,1,38650,29074,0,490443.04,298399.62,37897.01,0,0,0,2147160,0,0,0,0,0,0,0,0,0,0,0,7
75,2,360000,169200,0,17918.49,168290.11,8065.76,0,0,0,518600,0,0,885.56,0,0,260000,0,0,0,0,0,1
33,1,28000,21686,1,0,15540.1,9526.9,0,0,0,2820448,0,0,0,0,0,0,30000,0,110000,0,0,9
61,2,30000,23130,0,116080.88,859311.17,293573.36,0,0,0,225250,0,0,3465.24,0,0,0,0,0,0,0,0,1
48,1,39200,29471,1,402617.46,80851.09,1412.77,0,0,0,942460,0,0,13291.36,0,0,0,0,0,0,0,0,7
43,1,60000,39219,1,553235.01,41630.18,254159.2,0,0,0,4904130,0,0,0,0,0,300000,0,0,0,0,0,1
44,1,32000,24532,0,160272.17,0,6126.63,0,0,231741.16,1050000,0,0,0,0,0,0,0,0,0,0,0,7
56,1,41918,30761,0,326159.1,3.33,30566.89,0,0,0,1699152,0,0,0,0,0,0,0,0,0,0,0,7
45,1,48000,33783,1,428679.46,0,55393.63,0,0,0,5374615,0,0,0,0,0,0,0,0,0,0,0,9
43,2,32500,24846,1,0,0,2501.59,0,0,0,1620000,0,0,0,0,0,10000,0,0,0,0,0,9
27,3,26500,20575,1,0,13780.9,64138.17,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,1
64,2,10000,8612,0,0,1305456.23,3409.9,0,0,0,541000,0,0,51199.79,0,0,0,0,0,0,0,0,8
72,2,31000,23842,0,0,0,496502.22,0,0,0,1300000,0,0,3574,0,0,704000,0,0,0,0,0,1
75,1,29000,22408,0,471934,0,190711.5,0,407.61,0,460715,0,0,0,0,0,0,1500000,0,300000,0,30000,1
81,1,18000,14466,0,472795,2337691.9,116240.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,3,24100,18842,1,0,0,925.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
63,2,30000,23130,0,389925,152201.01,35766.37,0,21161.18,0,0,0,0,0,115848,0,0,0,0,0,0,0,3
75,1,220000,107800,0,0,0,193121.64,0,0,0,899200,0,0,0,0,0,0,0,0,0,0,0,3
44,1,59500,38955,1,1069427.32,2525286.96,660634.44,0,0,0,4832000,0,0,0,0,0,150000,0,0,0,0,0,1
45,2,33500,25536,0,0,409435.27,210906.86,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,1
44,1,63500,40595,1,317200.45,0,3037.19,0,0,0,2260506,0,0,8746.63,0,0,0,0,0,0,0,0,7
51,1,42000,30843,1,1355129.24,123951.19,330754.9,0,0,0,2370575,0,0,0,0,0,0,0,0,0,0,0,1
44,1,33000,25222,1,2931.9,2387.92,69196.94,0,0,0,3362884,0,0,0,400000,0,170000,0,0,0,0,0,1
58,1,27000,20964,0,1069379.65,152803.81,59872.75,0,0,0,920560,0,0,8446.79,0,400000,0,0,0,0,0,0,1
60,1,30000,23130,1,6469998,5355002.77,2933704.19,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1
60,3,35000,26602,0,832822.78,184234.19,27041.4,0,0,0,391000,0,0,0,0,0,0,0,0,0,0,0,3
46,2,125000,66250,1,3026262.68,227119.94,1447569.48,0,0,0,0,0,0,0,5000000,5030000,0,0,13000000,0,0,0,1
62,2,38058,28668,0,0,75454.12,713645.39,0,0,0,0,0,0,250,0,0,519,0,0,0,0,0,1
86,2,24000,18798,0,0,527375,50306.72,0,0,0,779100,0,0,0,0,0,0,0,0,0,0,0,3
28,2,33600,25636,0,0,0,256813.2,0,0,0,0,0,0,0,0,0,62000,0,9000000,840000,0,0,2
33,2,24070,18812,0,0,0,19884.5,0,0,135045.29,0,0,0,0,0,0,0,0,0,0,0,0,7
45,1,80000,47419,1,5176154.24,1860253.45,171069.56,0,0,0,0,0,0,0,0,0,2150000,0,2466374,0,0,0,1
70,1,37000,27982,0,592223.72,8416.75,33167.53,0,6825.84,17914,2796275,0,0,58346.83,0,0,0,0,0,0,0,0,7
37,2,85000,49300,1,271728.56,157884.21,112540.86,0,0,0,4861364,0,0,-0.68,0,0,0,0,0,0,0,0,1
34,1,30000,23130,1,164524.58,114112.25,65300.95,0,0,183843,1836970,0,0,16508.12,0,14000,0,0,0,0,0,0,1
32,3,57400,38153,0,0,0,35875.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
29,3,28000,21686,0,41709.26,21765.44,7307.72,0,0,0,0,0,0,1036.14,0,2000,11000,0,0,0,36000,0,7
55,1,30500,23464,0,707158.98,0,4763,0,0,0,942422,0,0,0,0,0,0,0,0,135000,0,236000,7
20,3,22556,17743,1,142173.07,163593.37,97316.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,3,17000,13744,0,0,12963,0.76,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,1
71,2,120000,63600,0,0,297.52,0,0,0,0,0,0,0,0,570000,2800000,1000000,0,1200000,0,0,0,1
78,1,58000,38399,0,0,114892.19,437789.45,0,0,0,1100000,0,0,13386.45,0,700000,0,0,0,0,0,0,1
59,2,17000,13744,0,902826.34,117862.44,16541,0,147.96,19940,1633820,0,0,11316,0,0,3337000,0,0,0,0,0,2
65,1,22000,17354,0,297361.31,0,5230.27,0,44226.58,84917.41,1375305,0,0,13285.43,0,0,0,0,0,0,0,0,7
35,3,43000,31333,0,0,193585.54,215294.24,0,0,0,1443290,0,0,0,0,0,0,0,0,0,0,0,1
53,2,50000,34763,0,0,63417.15,52236.6,0,0,0,1970000,0,0,0,0,0,0,0,0,0,0,0,3
78,2,30000,23130,1,632540.64,1985469.8,95233.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,3,28000,21686,0,0,74132.77,20200,0,0,0,0,0,0,0,0,230000,0,0,0,0,11000,0,7
57,1,53000,36183,0,3558739.28,1688519.43,150140.53,0,0,0,1604200,0,0,4795.25,0,0,0,15000000,0,0,0,0,1
51,2,80000,47419,1,3200335.18,1158.6,31321.43,0,0,163330,3495414,0,0,82281.8,0,0,0,0,0,0,0,0,7
42,1,22000,17354,1,77898.14,26338.94,69807.46,0,0,0,3050310,0,0,21030.8,0,0,0,0,0,0,0,0,5
49,2,51700,35531,0,1674812.52,238352.4,49225.8,0,0,0,0,0,0,30896.49,0,0,350000,0,0,0,0,0,1
64,2,55000,37103,0,6539798.36,84536.84,56777.98,0,0,0,3650000,0,0,1374,0,0,0,0,0,0,0,0,4
31,3,30000,23130,0,0,0,72836.77,0,0,0,0,0,0,1381.6,0,0,0,0,0,0,0,0,1
28,3,15000,12300,0,0,0,1074701.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,40000,29863,1,28187.52,16408.03,88875.25,0,0,0,4112000,0,0,0,0,0,0,0,0,0,0,0,4
79,3,11500,9773,0,0,0,1661.85,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,7
72,1,26000,20242,0,490584.44,1166270.79,267043.92,0,0,0,400000,0,0,0,0,2000000,0,0,0,0,0,0,1
35,1,42000,30843,0,26275.64,0,5159.18,0,0,0,0,0,0,5542.71,0,0,0,0,2500000,0,0,0,7
39,2,44000,31823,1,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,2600000,150000,0,0,7
53,2,35500,26916,1,455688.02,554862.76,13354,0,0,0,1126200,0,0,0,0,16000,0,0,0,0,0,0,7
67,1,150000,76500,0,0,3538996.31,930024,0,0,0,5300000,0,0,0,0,0,0,0,0,0,0,0,1
29,3,40000,29863,0,0,0,668.72,0,0,0,0,0,0,50653.94,0,0,50000,0,0,0,0,0,3
80,1,16500,13383,0,0,0,60151.28,0,0,0,0,0,0,0,0,0,0,2085000,0,0,0,0,1
49,1,45000,32313,1,6733.86,2513.92,82156.18,0,0,0,3490760,0,0,0,0,0,56000,0,0,0,0,0,1
27,2,32900,25122,0,160447.45,284988.64,328439.35,0,0,0,1250000,0,0,2478,0,0,0,0,0,0,0,0,1
54,2,71000,43729,1,798967.62,842174.83,61642.15,0,0,0,1292450,0,6360,0,5700000,0,0,0,0,0,0,0,3
36,3,38000,28672,1,0,0,12988.76,0,0,0,0,0,0,0,0,0,0,0,430000,0,0,0,7
39,1,40000,29863,1,861.59,19228.82,14079.31,0,0,0,1853335,0,0,3918.38,0,32000,0,0,0,0,0,0,7
50,3,45000,32313,0,111616.55,5229.66,14664.33,0,0,153343,0,0,0,4107.33,0,0,0,0,0,0,7000,0,7
68,1,25000,19520,0,3470859.03,0,1300135.16,0,0,0,0,0,0,0,0,0,7800000,0,0,0,0,30000,1
27,1,33600,25636,0,0,9081.38,105161.3,0,0,0,2980568,0,0,0,0,94000,96000,0,0,0,0,0,1
36,1,52500,35899,1,519575.13,531.74,52547.2,0,0,0,4319348,0,0,5603.69,112605,223939,0,0,0,2500,0,0,7
18,4,5000,4614,0,0,111541.71,2.76,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,1
25,2,28000,21686,0,0,20348.93,1479.29,0,0,0,1850808,0,0,0,0,0,0,0,925000,0,0,0,9
37,3,38000,28672,1,148028.67,0,414220.86,0,0,200354,0,0,0,4240.4,0,0,0,0,0,0,0,0,1
67,1,43500,31527,0,368618.49,323378.3,83112.14,0,0,0,2680148,0,0,0,0,0,0,0,0,0,0,0,7
51,1,26000,20242,1,0,0,41805.91,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,0,3
50,3,27300,21153,0,0,0,52044.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,1
75,2,60000,39219,0,437188.68,24180,600125.36,0,0,0,1500000,0,0,0,0,1200000,0,0,0,0,0,0,1
62,1,81900,48321,0,3775249.86,1334477.36,241013.42,0,0,0,6816220,0,0,0,21000000,340000,200000,13800000,0,100000,0,0,2
26,3,36000,27292,0,0,0,9899.91,0,0,0,0,0,0,12005.64,0,0,0,70000,0,0,0,0,7
55,3,18768,15012,0,490569,144643.44,165359.46,0,0,0,0,0,0,0,0,0,143000,0,0,0,0,0,1
53,1,55000,37103,1,0,273595.28,526614.1,0,0,0,774000,0,0,21756.82,0,0,0,0,0,0,0,0,1
59,1,61500,39775,0,208888.64,0,197519.18,0,0,0,455115,0,0,0,0,0,0,0,0,0,0,0,1
48,1,46300,32899,1,4222658.96,580589.44,163341.6,0,0,327501.64,11325060,0,0,326716.12,244000,298000,0,0,0,0,320000,0,7
50,2,33850,25762,1,169464.28,0,224157.81,0,0,0,4334850,0,0,85,0,0,0,0,0,300000,0,0,2
35,3,42000,30843,0,14800.7,25414.72,84813.33,0,0,0,0,0,0,0,0,0,0,0,0,274481,0,0,1
52,1,39000,29362,0,3242365.8,0,54282.39,0,0,0,1706245,0,0,0,0,0,0,0,0,0,0,0,7
79,3,19000,15188,0,0,102850,323648.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,3,38000,28672,0,785384.5,2844815.19,55883.1,264,0,0,0,0,0,5313,0,0,0,22000,0,0,0,0,1
65,3,51487,35426,0,163111.55,320260,562516.12,0,0,0,0,0,0,0,58000,0,0,0,0,0,0,0,1
66,1,50000,34763,0,1192931.88,229268.37,1296.02,0,0,0,100000,0,0,10023.11,0,600000,0,0,0,0,0,0,7
46,3,50000,34763,0,11961.88,0,41052.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,3
44,3,45700,32605,1,0,0,762820.44,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,1
67,1,26000,20242,0,356240.2,276952.8,4346.08,0,0,0,0,0,0,0,0,0,0,510000,1263706,53750,21000,0,7
34,4,29850,22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
44,3,26400,20531,0,44020.56,10118.52,6322.38,0,0,0,0,0,0,10847.45,0,0,1114,0,0,0,0,0,7
53,1,50000,34763,1,94002,1685296.08,986.53,0,0,0,1201780,0,0,0,0,100000,0,0,0,0,0,0,7
56,3,36000,27292,1,1806414.56,50955.8,15166.08,0,0,396844.26,0,0,0,7589,0,0,0,0,0,109400,0,0,7
76,1,20000,15910,0,129932,157409.65,331063.21,0,0,0,489530,0,0,2134.71,0,0,6000,0,0,0,0,0,1
60,1,80000,47419,1,15223.87,838639.38,1046903.15,0,0,0,1227080,0,0,12302.39,0,0,1500000,0,0,0,0,0,1
31,1,32500,24846,1,11306.97,0,789342.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,3,19000,15188,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,7
31,3,32000,24532,1,5870.9,6418.11,382312.94,0,0,0,590000,0,300,0,0,0,0,0,0,0,0,0,1
46,1,90000,51300,1,1294679.69,704098.12,353896.1,0,0,0,2551000,0,0,41284.86,0,0,0,0,0,0,0,0,1
58,2,32000,24532,0,112662.86,873.61,27361.55,0,0,0,1642000,0,0,0,813600,0,0,0,0,0,0,161600,9
52,3,31500,24156,0,71811.01,0,51347.32,0,0,0,0,0,0,0,0,0,0,0,0,985000,0,950000,5
54,1,55000,37103,0,0,88886.8,117641.56,0,0,15009,2061600,0,0,3904.3,0,0,0,0,0,0,0,0,1
35,3,23932,18730,1,3190.86,3552.86,3993.36,0,0,0,0,0,0,18636.82,0,0,0,0,0,0,0,5000,7
32,3,37000,27982,0,0,0,55562.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,34000,25912,0,0,105561.32,68500.1,0,0,0,1410000,0,0,0,0,0,0,0,0,0,0,274918,1
85,2,25000,19520,0,0,577352.53,595735.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2,22000,17354,0,0,1543078.98,58925.04,213782,0,0,992000,0,291251,0,0,0,0,0,0,0,0,0,1
31,1,35300,26778,0,56741.11,0,67662.78,0,0,0,3100000,0,0,0,0,0,0,0,0,120143,0,0,4
29,3,35000,26602,1,0,2389.24,5230.61,0,0,107675.24,0,149.33,0,0,0,0,0,0,0,0,0,0,7
41,1,32000,24532,1,590095.93,7301.04,62462.39,0,0,0,2814340,0,0,4504,0,0,0,0,0,0,0,0,4
46,1,45000,32313,1,290187.7,191803.2,111984.21,0,0,9909,1345659,0,0,2190,20000,200000,15000,0,0,0,0,0,3
42,1,26200,20386,1,99754.32,0,54932.68,0,0,0,4760000,0,0,0,0,0,18400,0,0,1102868,39622,8168,7
66,1,40500,30057,0,45601.84,604875.93,12946.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
73,1,45000,32313,0,2291340.04,4925544.83,839133.37,0,0,0,401440,0,0,484.52,0,0,0,0,0,0,0,0,1
44,2,31100,23880,1,0,200,32987.16,0,0,0,0,0,0,0,0,155000,0,0,972000,0,0,0,7
31,2,40000,29863,0,61170.21,0,18090.61,0,0,0,1446297,0,0,2747.24,0,0,11,0,0,0,0,0,7
55,3,45620,32525,0,795201,22303.29,19923.09,0,0,353321.79,0,0,0,70856.34,0,0,7500,0,74500,0,0,0,7
30,3,29000,22408,1,0,0,951.6,0,0,102460.81,0,0,0,6247.29,0,6500,0,0,0,0,0,0,7
61,1,51000,35253,0,830651.85,0,845539.29,0,0,0,290000,0,0,6247.43,0,0,780000,0,0,0,0,0,1
28,2,9000,7821,0,0,0,86534.09,0,0,0,758030,0,0,0,0,0,0,0,0,0,0,0,5
32,3,38000,28672,0,0,0,72640.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,1
29,3,10000,8612,0,2251.84,0,55744.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,35000,26602,1,133423.27,213156.36,104869.4,0,0,2173510,1955000,0,89225,3501,0,0,0,0,0,0,0,0,6
46,1,35000,26602,1,0,1414.64,56125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
60,2,41000,30353,0,215901.79,274653.09,180398.75,0,0,0,4143500,0,0,-0.27,725000,0,0,0,0,0,0,0,5
27,2,24000,18798,0,7135.4,14068.67,121795.81,0,0,0,728500,0,0,5235,0,0,0,0,0,0,0,0,1
48,2,46000,32803,1,523758.03,307398.85,97605.48,0,0,0,4600000,0,0,1719.16,0,0,0,3000000,0,79000,0,0,2
71,2,37700,28434,0,703598.61,4101.5,33781.36,0,87674.58,0,1935315,0,0,11430.4,0,0,0,0,0,0,0,0,9
67,2,390000,183300,0,0,660287.07,380349.5,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,1
62,3,45000,32313,0,1376539.29,678637.05,1481.92,0,0,9982,0,0,0,3916.94,0,0,0,0,0,0,0,0,7
42,2,43200,31431,0,268340.56,86234.14,102670.27,0,0,0,1101675,0,0,0,140000,136000,0,0,0,0,0,0,1
38,1,27550,21347,1,1272002.62,114318.87,128365,0,0,0,1462500,0,0,0,0,0,0,0,0,1000000,0,0,5
74,1,60000,39219,0,1863111.87,959456.78,110959.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
73,1,37000,27982,0,317782,562518.79,42335.89,0,0,0,200000,0,0,0,0,0,600000,0,0,0,0,0,1
56,2,24000,18798,0,326479.23,1064590.13,234270.56,0,0,0,0,0,0,326.35,0,0,0,0,0,0,0,0,1
64,1,250000,120000,0,3084050.58,0,919977.44,0,0,0,1000000,0,0,0,0,5000000,0,0,1250000,0,0,0,1
36,3,25850,20092,1,0,173657.29,17507.54,0,0,0,0,0,1090,0,0,0,2400,0,0,0,0,0,7
55,1,37000,27982,1,749699.16,790498.7,353088.34,0,0,0,1480390,0,0,0,0,1400000,0,0,0,0,0,0,1
47,1,46000,32803,1,636136.88,0,38346.63,0,0,0,3150860,0,0,0,0,0,205000,0,0,0,0,200000,1
51,1,58000,38399,1,4877549.38,513599,2334372.42,0,0,0,3831456,0,0,9738.4,0,0,2000000,0,0,0,0,0,1
37,3,30000,23130,1,270897.07,158151.9,65319.59,0,693.04,0,4861364,0,0,-0.68,0,0,0,0,0,0,0,0,5
51,1,43000,31333,1,675928.59,254635.79,4497.9,0,0,0,2699685,0,0,2627.24,0,0,0,0,0,0,0,0,7
31,3,30850,23692,1,0,5948.19,73403.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,14000,11578,1,127034.7,627221.44,22123.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
59,3,22000,17354,0,38272.51,34316.47,21495.87,0,0,0,0,0,0,4056.73,0,0,0,0,0,0,0,0,3
73,2,14000,11578,0,0,251586.3,1156.02,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,7
26,3,110000,59400,0,1718725.67,0,223049.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,490000,225400,1,975261.59,0,4825275.89,0,0,0,8414504,0,0,0,0,12500000,0,0,0,0,0,0,1
56,2,21500,16965,0,369506.85,76862,5928.94,0,0,0,467000,0,0,3991.99,0,0,10239,0,0,0,0,0,7
28,2,40000,29863,0,92112.57,77193.4,135038.97,0,0,67474,1574575,0,0,0,0,0,0,0,0,0,0,0,1
20,3,23700,18554,0,0,0,93295.27,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,1
70,3,20500,16243,0,0,137115.27,938949.82,0,0,0,0,0,0,0,0,0,3000000,0,140000,0,0,0,1
40,2,104000,57200,1,110952.61,175827.71,197716.17,0,0,0,2561750,0,0,38667.9,0,0,0,1300000,0,0,0,0,1
74,1,45000,32313,0,0,2907050.21,43359.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
65,3,24000,18798,0,133096.7,0,516062.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,3,28825,22233,1,0,28714.26,429696.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,34000,25912,0,0,0,479290.8,0,0,0,1698580,0,0,0,0,0,0,0,0,0,0,0,2
23,3,27000,20964,0,60111.41,30843.17,664743.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,3,18374,14729,0,420006.51,138924.63,152622.72,0,0,0,0,0,0,0,0,0,143000,0,0,0,0,0,1
57,1,29100,22452,0,377980.75,81338.01,42779.86,0,0,0,2350000,0,0,0,0,0,0,0,0,0,0,0,9
41,3,13000,10856,1,0,0,66.78,0,0,0,0,0,0,21743.75,0,0,0,0,0,180000,0,0,7
59,1,60000,39219,0,686573.3,115897.61,59841.34,0,43612.1,33449.63,0,0,0,141963.91,0,0,0,0,3000000,0,0,0,7
36,3,25850,20092,1,0,173657.29,17507.54,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,7
62,2,63000,40449,0,81175.2,147671.4,98572.31,0,0,0,4081980,0,0,2158,0,0,22000,0,0,0,0,0,2
46,3,294000,141120,1,0,0,31971.79,0,0,0,0,0,0,0,0,0,7000,0,0,67000,0,0,7
51,2,52500,35899,0,72516.79,0,4951.27,0,0,0,0,0,0,0,0,0,0,380000,187000,92000,0,0,7
39,2,38600,29086,0,0,0,24674.73,0,0,0,1400000,0,0,0,0,0,225000,0,0,94000,0,0,1
81,2,25000,19520,0,322202.82,961966.34,406312.14,0,0,0,1450000,0,0,0,0,0,500000,0,0,0,0,0,1
82,3,18424,14751,0,0,0,2037.03,0,0,27500,0,0,0,0,0,0,0,0,0,0,0,0,7
54,1,59700,39037,1,1401589.36,310404.6,462157.23,0,0,112390,4589280,0,0,13433.51,0,0,0,0,0,0,0,0,1
62,3,27100,21008,0,174440.51,85167.95,84343.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,1,18000,14466,0,0,136987.2,332806.8,0,0,0,558220,0,0,0,0,0,0,0,0,0,0,0,1
72,1,40000,29863,0,0,0,568754.08,0,0,0,1144425,0,0,0,0,0,0,0,0,0,0,0,1
60,2,64000,40859,0,4240321.92,421955.65,1458.14,0,12688.29,0,1461085,0,0,9997.54,0,0,0,0,0,0,0,0,7
18,1,34000,25912,0,0,0,316682.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,50000,34763,1,1668840.73,2495763.86,78213.26,48956,0,0,3173970,0,50017,16724.45,0,0,0,0,0,0,0,0,7
52,1,55000,37103,0,826402.91,257915.28,56433.83,0,0,0,3549055,0,0,0,0,110000,80000,0,0,0,0,0,1
53,3,27600,21397,0,255012.18,0,40.76,0,0,202455.03,0,0,0,8956.15,0,0,0,0,0,0,10000,17000,7
37,2,46500,32997,1,0,0,30730.39,0,0,0,1671660,0,0,6164.93,0,300000,0,0,0,0,0,0,7
56,1,60000,39219,1,623866.49,4790,37.29,0,19955.25,96976.75,1897585,0,0,40686.17,350000,0,0,0,2670000,0,0,0,7
24,2,33095,25255,0,0,0,22640.35,0,0,0,2674723,0,0,0,0,41588,15450,0,0,0,0,0,3
30,1,10000,8612,0,0,0,1076.6,0,0,0,2354030,0,0,0,0,0,0,0,0,0,0,0,8
42,1,90000,51300,1,370474.83,588254.08,6729.36,0,0,135713,2604000,0,0,0,0,0,0,0,0,0,0,0,7
33,2,33450,25486,1,45958.15,282109.03,35559.49,0,0,0,2865770,0,0,0,0,0,0,0,0,0,0,268820,9
50,1,36000,27292,1,0,75282.67,84176.24,0,0,75788.47,2212395,0,0,0,0,0,0,0,0,800000,0,0,9
40,2,50000,34763,1,60561.11,1983.2,4970.19,0,0,0,0,0,0,29204.6,0,0,0,0,3500000,0,0,0,7
30,2,48000,33783,0,1475,9492.76,25850.47,0,0,0,1152520,0,0,4833.51,0,0,0,0,0,0,0,0,7
38,1,40000,29863,1,0,0,8931.12,0,0,0,0,0,0,0,0,0,250000,8000,2500000,0,0,0,1
32,3,27000,20964,0,10069.52,0,96753.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,48000,33783,1,245553.62,0,6596.51,0,0,0,0,0,0,10083.05,0,0,0,0,2400000,0,0,0,9
64,1,14000,11578,0,1318541.33,2212001.79,421797.31,0,0,0,736180,0,0,169,0,0,0,0,0,0,0,0,1
50,1,90000,51300,1,6067904.8,130706.68,197226.5,0,0,0,8047700,0,0,4845,200000,0,0,0,0,142500,0,0,3
70,2,67000,42089,0,10355032.28,5691106.7,64219.22,0,4211.2,0,14856400,0,0,29067.1,0,0,150150,200,0,0,0,0,2
28,2,28500,22019,0,0,0.31,418.08,0,0,0,0,0,0,2253.98,0,0,10000,0,2700000,578000,0,0,9
74,1,57000,37989,0,919626.21,82906.5,2405302.31,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1
37,1,30000,23130,1,306465.55,120090.39,226000.72,0,0,0,3735000,0,5000,0,0,0,0,0,0,0,0,0,5
67,2,40000,29863,0,0,26212.26,39683.42,0,0,0,1056000,0,0,0,0,0,40000,0,0,0,0,0,1
67,1,19869,15807,0,4696446.15,0,551.11,0,0,0,0,0,0,0,0,0,0,5500000,0,190000,0,0,7
41,3,27200,21108,1,152241.04,59318.3,10430.94,0,0,30547.35,0,0,0,1933.11,0,0,0,0,0,0,0,0,7
69,1,49000,34273,0,2729105.96,3437910.93,3198555.5,0,0,0,0,0,0,3580.52,0,0,0,0,0,0,0,0,1
22,3,17100,13817,0,0,0,53702.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,3,36000,27292,0,0,120956.33,72678.87,0,0,0,953864,0,0,0,0,0,0,0,0,130000,0,0,1
49,2,30000,23130,0,231763.86,57645.73,2867.9,0,0,0,0,0,0,0,0,0,10000,0,598000,0,0,0,7
27,3,24000,18798,0,10745.59,0,11906.75,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,7
65,1,55500,37279,0,2194189.58,513936.15,1693092.01,0,0,0,0,0,0,14604.6,0,0,0,0,0,0,0,0,1
33,3,40000,29863,1,26557.7,51263.42,138571.56,0,0,0,0,0,0,0,0,95000,0,0,0,0,0,0,1
29,1,24700,19276,0,51810.44,12751.81,207273.6,0,0,0,0,0,0,11168.88,0,0,0,0,0,0,0,0,1
28,2,35000,26602,0,5643.35,12866.87,62904.05,0,0,0,1867120,0,0,9184.88,0,0,0,0,0,0,0,0,2
26,3,33000,25222,0,0,119249.47,106546.84,0,0,0,0,0,0,0,0,175000,0,0,0,0,0,0,1
63,3,12000,10134,0,31895,11315.36,19.03,0,0,0,0,66.01,0,0,0,100000,0,0,0,0,8000,0,7
63,3,81000,47790,0,272101,0,502977.57,0,2098.58,0,3396530,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,1,0,1036744.09,1623515.7,2152628,0,0,0,0,0,0,10729.89,0,0,0,0,0,0,0,0,5
38,1,66000,41679,1,170843.4,48.15,50.5,0,0,0,0,100.16,0,20965.98,0,0,300000,0,3660000,0,0,0,1
